TF1	TF2
ZNF527	ZNF91
ZNF527	ZNF93
ZNF527	ZNF98
ZNF527	ZNF99
ZNF528	ZNF529
ZNF528	ZNF530
ZNF528	ZNF534
ZNF528	ZNF543
ZNF528	ZNF548
ZNF528	ZNF549
ZNF528	ZNF554
ZNF528	ZNF555
ZNF528	ZNF557
ZNF528	ZNF558
ZNF528	ZNF560
ZNF528	ZNF562
ZNF528	ZNF563
ZNF528	ZNF564
ZNF528	ZNF565
ZNF528	ZNF567
ZNF528	ZNF568
ZNF528	ZNF569
ZNF528	ZNF57
ZNF528	ZNF571
ZNF528	ZNF583
ZNF528	ZNF584
ZNF528	ZNF585A
ZNF528	ZNF587
ZNF528	ZNF599
ZNF528	ZNF600
ZNF528	ZNF605
ZNF528	ZNF606
ZNF528	ZNF607
ZNF528	ZNF610
ZNF528	ZNF611
ZNF528	ZNF613
ZNF528	ZNF614
ZNF528	ZNF616
ZNF528	ZNF619
ZNF528	ZNF621
ZNF528	ZNF623
ZNF528	ZNF624
ZNF528	ZNF627
ZNF528	ZNF649
ZNF528	ZNF658
ZNF528	ZNF662
ZNF528	ZNF665
ZNF528	ZNF667
ZNF528	ZNF669
ZNF528	ZNF674
ZNF528	ZNF675
ZNF528	ZNF676
ZNF528	ZNF677
ZNF528	ZNF679
ZNF528	ZNF684
ZNF528	ZNF689
ZNF528	ZNF699
ZNF528	ZNF7
ZNF528	ZNF700
ZNF528	ZNF708
ZNF528	ZNF714
ZNF528	ZNF716
ZNF528	ZNF721
ZNF528	ZNF726
ZNF528	ZNF729
ZNF528	ZNF749
ZNF528	ZNF764
ZNF528	ZNF766
ZNF528	ZNF768
ZNF528	ZNF77
ZNF528	ZNF780B
ZNF528	ZNF782
ZNF528	ZNF790
ZNF528	ZNF791
ZNF528	ZNF792
ZNF528	ZNF793
ZNF528	ZNF8
ZNF528	ZNF813
ZNF528	ZNF814
ZNF528	ZNF823
ZNF528	ZNF829
ZNF528	ZNF836
ZNF528	ZNF841
ZNF528	ZNF845
ZNF528	ZNF860
ZNF528	ZNF879
ZNF528	ZNF91
ZNF528	ZNF93
ZNF528	ZNF98
ZNF528	ZNF99
ZNF529	ZNF530
ZNF529	ZNF534
ZNF529	ZNF543
ZNF529	ZNF548
ZNF529	ZNF549
ZNF529	ZNF554
ZNF529	ZNF555
ZNF529	ZNF557
ZNF529	ZNF558
ZNF529	ZNF560
ZNF529	ZNF562
ZNF529	ZNF563
ZNF529	ZNF564
ZNF529	ZNF565
ZNF529	ZNF567
ZNF529	ZNF568
ZNF529	ZNF569
ZNF529	ZNF57
ZNF529	ZNF571
ZNF529	ZNF583
ZNF529	ZNF584
ZNF529	ZNF585A
ZNF529	ZNF587
ZNF529	ZNF599
ZNF529	ZNF600
ZNF529	ZNF605
ZNF529	ZNF606
ZNF529	ZNF607
ZNF529	ZNF610
ZNF529	ZNF611
ZNF529	ZNF613
ZNF529	ZNF614
ZNF529	ZNF616
ZNF529	ZNF619
ZNF529	ZNF621
ZNF529	ZNF623
ZNF529	ZNF624
ZNF529	ZNF627
ZNF529	ZNF649
ZNF529	ZNF658
ZNF529	ZNF662
ZNF529	ZNF665
ZNF529	ZNF667
ZNF529	ZNF669
ZNF529	ZNF674
ZNF529	ZNF675
ZNF529	ZNF676
ZNF529	ZNF677
ZNF529	ZNF679
ZNF529	ZNF684
ZNF529	ZNF689
ZNF529	ZNF699
ZNF529	ZNF7
ZNF529	ZNF700
ZNF529	ZNF708
ZNF529	ZNF714
ZNF529	ZNF716
ZNF529	ZNF721
ZNF529	ZNF726
ZNF529	ZNF729
ZNF529	ZNF749
ZNF529	ZNF764
ZNF529	ZNF766
ZNF529	ZNF768
ZNF529	ZNF77
ZNF529	ZNF780B
ZNF529	ZNF782
ZNF529	ZNF790
ZNF529	ZNF791
ZNF529	ZNF792
ZNF529	ZNF793
ZNF529	ZNF8
ZNF529	ZNF813
ZNF529	ZNF814
ZNF529	ZNF823
ZNF529	ZNF829
ZNF529	ZNF836
ZNF529	ZNF841
ZNF529	ZNF845
ZNF529	ZNF860
ZNF529	ZNF879
ZNF529	ZNF91
ZNF529	ZNF93
ZNF529	ZNF98
ZNF529	ZNF99
ZNF530	ZNF534
ZNF530	ZNF543
ZNF530	ZNF548
ZNF530	ZNF549
ZNF530	ZNF554
ZNF530	ZNF555
ZNF530	ZNF557
ZNF530	ZNF558
ZNF530	ZNF560
ZNF530	ZNF562
ZNF530	ZNF563
ZNF530	ZNF564
ZNF530	ZNF565
ZNF530	ZNF567
ZNF530	ZNF568
ZNF530	ZNF569
ZNF530	ZNF57
ZNF530	ZNF571
ZNF530	ZNF583
ZNF530	ZNF584
ZNF530	ZNF585A
ZNF530	ZNF587
ZNF530	ZNF599
ZNF530	ZNF600
ZNF530	ZNF605
ZNF530	ZNF606
ZNF530	ZNF607
ZNF530	ZNF610
ZNF530	ZNF611
ZNF530	ZNF613
ZNF530	ZNF614
ZNF530	ZNF616
ZNF530	ZNF619
ZNF530	ZNF621
ZNF530	ZNF623
ZNF530	ZNF624
ZNF530	ZNF627
ZNF530	ZNF649
ZNF530	ZNF658
ZNF530	ZNF662
ZNF530	ZNF665
ZNF530	ZNF667
ZNF530	ZNF669
ZNF530	ZNF674
ZNF530	ZNF675
ZNF530	ZNF676
ZNF530	ZNF677
ZNF530	ZNF679
ZNF530	ZNF684
ZNF530	ZNF689
ZNF530	ZNF699
ZNF530	ZNF7
ZNF530	ZNF700
ZNF530	ZNF708
ZNF530	ZNF714
ZNF530	ZNF716
ZNF530	ZNF721
ZNF530	ZNF726
ZNF530	ZNF729
ZNF530	ZNF749
ZNF530	ZNF764
ZNF530	ZNF766
ZNF530	ZNF768
ZNF530	ZNF77
ZNF530	ZNF780B
ZNF530	ZNF782
ZNF530	ZNF790
ZNF530	ZNF791
ZNF530	ZNF792
ZNF530	ZNF793
ZNF530	ZNF8
ZNF530	ZNF813
ZNF530	ZNF814
ZNF530	ZNF823
ZNF530	ZNF829
ZNF530	ZNF836
ZNF530	ZNF841
ZNF530	ZNF845
ZNF530	ZNF860
ZNF530	ZNF879
ZNF530	ZNF91
ZNF530	ZNF93
ZNF530	ZNF98
ZNF530	ZNF99
ZNF534	ZNF543
ZNF534	ZNF548
ZNF534	ZNF549
ZNF534	ZNF554
ZNF534	ZNF555
ZNF534	ZNF557
ZNF534	ZNF558
ZNF534	ZNF560
ZNF534	ZNF562
ZNF534	ZNF563
ZNF534	ZNF564
ZNF534	ZNF565
ZNF534	ZNF567
ZNF534	ZNF568
ZNF534	ZNF569
ZNF534	ZNF57
ZNF534	ZNF571
ZNF534	ZNF583
ZNF534	ZNF584
ZNF534	ZNF585A
ZNF534	ZNF587
ZNF534	ZNF599
ZNF534	ZNF600
ZNF534	ZNF605
ZNF534	ZNF606
ZNF534	ZNF607
ZNF534	ZNF610
ZNF534	ZNF611
ZNF534	ZNF613
ZNF534	ZNF614
ZNF534	ZNF616
ZNF534	ZNF619
ZNF534	ZNF621
ZNF534	ZNF623
ZNF534	ZNF624
ZNF534	ZNF627
ZNF534	ZNF649
ZNF534	ZNF658
ZNF534	ZNF662
ZNF534	ZNF665
ZNF534	ZNF667
ZNF534	ZNF669
ZNF534	ZNF674
ZNF534	ZNF675
ZNF534	ZNF676
ZNF534	ZNF677
ZNF534	ZNF679
ZNF534	ZNF684
ZNF534	ZNF689
ZNF534	ZNF699
ZNF534	ZNF7
ZNF534	ZNF700
ZNF534	ZNF708
ZNF534	ZNF714
ZNF534	ZNF716
ZNF534	ZNF721
ZNF534	ZNF726
ZNF534	ZNF729
ZNF534	ZNF749
ZNF534	ZNF764
ZNF534	ZNF766
ZNF534	ZNF768
ZNF534	ZNF77
ZNF534	ZNF780B
ZNF534	ZNF782
ZNF534	ZNF790
ZNF534	ZNF791
ZNF534	ZNF792
ZNF534	ZNF793
ZNF534	ZNF8
ZNF534	ZNF813
ZNF534	ZNF814
ZNF534	ZNF823
ZNF534	ZNF829
ZNF534	ZNF836
ZNF534	ZNF841
ZNF534	ZNF845
ZNF534	ZNF860
ZNF534	ZNF879
ZNF534	ZNF91
ZNF534	ZNF93
ZNF534	ZNF98
ZNF534	ZNF99
ZNF543	ZNF548
ZNF543	ZNF549
ZNF543	ZNF554
ZNF543	ZNF555
ZNF543	ZNF557
ZNF543	ZNF558
ZNF543	ZNF560
ZNF543	ZNF562
ZNF543	ZNF563
ZNF543	ZNF564
ZNF543	ZNF565
ZNF543	ZNF567
ZNF543	ZNF568
ZNF543	ZNF569
ZNF543	ZNF57
ZNF543	ZNF571
ZNF543	ZNF583
ZNF543	ZNF584
ZNF543	ZNF585A
ZNF543	ZNF587
ZNF543	ZNF599
ZNF543	ZNF600
ZNF543	ZNF605
ZNF543	ZNF606
ZNF543	ZNF607
ZNF543	ZNF610
ZNF543	ZNF611
ZNF543	ZNF613
ZNF543	ZNF614
ZNF543	ZNF616
ZNF543	ZNF619
ZNF543	ZNF621
ZNF543	ZNF623
ZNF543	ZNF624
ZNF543	ZNF627
ZNF543	ZNF649
ZNF543	ZNF658
ZNF543	ZNF662
ZNF543	ZNF665
ZNF543	ZNF667
ZNF543	ZNF669
ZNF543	ZNF674
ZNF543	ZNF675
ZNF543	ZNF676
ZNF543	ZNF677
ZNF543	ZNF679
ZNF543	ZNF684
ZNF543	ZNF689
ZNF543	ZNF699
ZNF543	ZNF7
ZNF543	ZNF700
ZNF543	ZNF714
ZNF543	ZNF716
ZNF543	ZNF721
ZNF543	ZNF726
ZNF543	ZNF729
ZNF543	ZNF749
ZNF543	ZNF764
ZNF543	ZNF766
ZNF543	ZNF768
ZNF543	ZNF77
ZNF543	ZNF780B
ZNF543	ZNF782
ZNF543	ZNF790
ZNF543	ZNF791
ZNF543	ZNF792
ZNF543	ZNF793
ZNF543	ZNF8
ZNF543	ZNF813
ZNF543	ZNF814
ZNF543	ZNF823
ZNF543	ZNF829
ZNF543	ZNF836
ZNF543	ZNF841
ZNF543	ZNF845
ZNF543	ZNF860
ZNF543	ZNF879
ZNF543	ZNF91
ZNF543	ZNF93
ZNF543	ZNF98
ZNF543	ZNF99
ZNF548	ZNF549
ZNF548	ZNF554
ZNF548	ZNF555
ZNF548	ZNF557
ZNF548	ZNF558
ZNF548	ZNF560
ZNF548	ZNF562
ZNF548	ZNF563
ZNF548	ZNF564
ZNF548	ZNF565
ZNF548	ZNF567
ZNF548	ZNF568
ZNF548	ZNF569
ZNF548	ZNF57
ZNF548	ZNF571
ZNF548	ZNF583
ZNF548	ZNF584
ZNF548	ZNF585A
ZNF548	ZNF587
ZNF548	ZNF599
ZNF548	ZNF600
ZNF548	ZNF605
ZNF548	ZNF606
ZNF548	ZNF607
ZNF548	ZNF610
ZNF548	ZNF611
ZNF548	ZNF613
ZNF548	ZNF614
ZNF548	ZNF616
ZNF548	ZNF619
ZNF548	ZNF621
ZNF548	ZNF623
ZNF548	ZNF624
ZNF548	ZNF627
ZNF548	ZNF649
ZNF548	ZNF658
ZNF548	ZNF662
ZNF548	ZNF665
ZNF548	ZNF667
ZNF548	ZNF669
ZNF548	ZNF674
ZNF548	ZNF675
ZNF548	ZNF676
ZNF548	ZNF677
ZNF548	ZNF679
ZNF548	ZNF684
ZNF548	ZNF689
ZNF548	ZNF699
ZNF548	ZNF7
ZNF548	ZNF700
ZNF548	ZNF708
ZNF548	ZNF714
ZNF548	ZNF716
ZNF548	ZNF721
ZNF548	ZNF726
ZNF548	ZNF729
ZNF548	ZNF749
ZNF548	ZNF764
ZNF548	ZNF766
ZNF548	ZNF768
ZNF548	ZNF77
ZNF548	ZNF780B
ZNF548	ZNF782
ZNF548	ZNF790
ZNF548	ZNF791
ZNF548	ZNF792
ZNF548	ZNF793
ZNF548	ZNF8
ZNF548	ZNF813
ZNF548	ZNF814
ZNF548	ZNF823
ZNF548	ZNF829
ZNF548	ZNF836
ZNF548	ZNF841
ZNF548	ZNF845
ZNF548	ZNF860
ZNF548	ZNF879
ZNF548	ZNF91
ZNF548	ZNF93
ZNF548	ZNF98
ZNF548	ZNF99
ZNF549	ZNF554
ZNF549	ZNF555
ZNF549	ZNF557
ZNF549	ZNF558
ZNF549	ZNF560
ZNF549	ZNF562
ZNF549	ZNF563
ZNF549	ZNF564
ZNF549	ZNF565
ZNF549	ZNF567
ZNF549	ZNF568
ZNF549	ZNF569
ZNF549	ZNF57
ZNF549	ZNF571
ZNF549	ZNF583
ZNF549	ZNF584
ZNF549	ZNF585A
ZNF549	ZNF587
ZNF549	ZNF599
ZNF549	ZNF600
ZNF549	ZNF605
ZNF549	ZNF606
ZNF549	ZNF607
ZNF549	ZNF610
ZNF549	ZNF611
ZNF549	ZNF613
ZNF549	ZNF614
ZNF549	ZNF616
ZNF549	ZNF619
ZNF549	ZNF621
ZNF549	ZNF623
ZNF549	ZNF624
ZNF549	ZNF627
ZNF549	ZNF649
ZNF549	ZNF658
ZNF549	ZNF662
ZNF549	ZNF665
ZNF549	ZNF667
ZNF549	ZNF669
ZNF549	ZNF674
ZNF549	ZNF675
ZNF549	ZNF676
ZNF549	ZNF677
ZNF549	ZNF679
ZNF549	ZNF684
ZNF549	ZNF689
ZNF549	ZNF699
ZNF549	ZNF7
ZNF549	ZNF700
ZNF549	ZNF708
ZNF549	ZNF714
ZNF549	ZNF716
ZNF549	ZNF721
ZNF549	ZNF726
ZNF549	ZNF729
ZNF549	ZNF749
ZNF549	ZNF764
ZNF549	ZNF766
ZNF549	ZNF768
ZNF549	ZNF77
ZNF549	ZNF780B
ZNF549	ZNF782
ZNF549	ZNF790
ZNF549	ZNF791
ZNF549	ZNF792
ZNF549	ZNF793
ZNF549	ZNF8
ZNF549	ZNF813
ZNF549	ZNF814
ZNF549	ZNF823
ZNF549	ZNF829
ZNF549	ZNF836
ZNF549	ZNF841
ZNF549	ZNF845
ZNF549	ZNF860
ZNF549	ZNF879
ZNF549	ZNF91
ZNF549	ZNF93
ZNF549	ZNF98
ZNF549	ZNF99
ZNF554	ZNF555
ZNF554	ZNF557
ZNF554	ZNF558
ZNF554	ZNF560
ZNF554	ZNF562
ZNF554	ZNF563
ZNF554	ZNF564
ZNF554	ZNF565
ZNF554	ZNF567
ZNF554	ZNF568
ZNF554	ZNF569
ZNF554	ZNF57
ZNF554	ZNF571
ZNF554	ZNF583
ZNF554	ZNF584
ZNF554	ZNF585A
ZNF554	ZNF587
ZNF554	ZNF599
ZNF554	ZNF600
ZNF554	ZNF605
ZNF554	ZNF606
ZNF554	ZNF607
ZNF554	ZNF610
ZNF554	ZNF611
ZNF554	ZNF613
ZNF554	ZNF614
ZNF554	ZNF616
ZNF554	ZNF619
ZNF554	ZNF621
ZNF554	ZNF623
ZNF554	ZNF624
ZNF554	ZNF627
ZNF554	ZNF649
ZNF554	ZNF658
ZNF554	ZNF662
ZNF554	ZNF665
ZNF554	ZNF667
ZNF554	ZNF669
ZNF554	ZNF674
ZNF554	ZNF675
ZNF554	ZNF676
ZNF554	ZNF677
ZNF554	ZNF679
ZNF554	ZNF684
ZNF554	ZNF689
ZNF554	ZNF699
ZNF554	ZNF7
ZNF554	ZNF700
ZNF554	ZNF708
ZNF554	ZNF714
ZNF554	ZNF716
ZNF554	ZNF721
ZNF554	ZNF726
ZNF554	ZNF729
ZNF554	ZNF749
ZNF554	ZNF764
ZNF554	ZNF766
ZNF554	ZNF768
ZNF554	ZNF77
ZNF554	ZNF780B
ZNF554	ZNF782
ZNF554	ZNF790
ZNF554	ZNF791
ZNF554	ZNF792
ZNF554	ZNF793
ZNF554	ZNF8
ZNF554	ZNF813
ZNF554	ZNF814
ZNF554	ZNF823
ZNF554	ZNF829
ZNF554	ZNF836
ZNF554	ZNF841
ZNF554	ZNF845
ZNF554	ZNF860
ZNF554	ZNF879
ZNF554	ZNF91
ZNF554	ZNF93
ZNF554	ZNF98
ZNF554	ZNF99
ZNF555	ZNF557
ZNF555	ZNF558
ZNF555	ZNF560
ZNF555	ZNF562
ZNF555	ZNF563
ZNF555	ZNF564
ZNF555	ZNF565
ZNF555	ZNF567
ZNF555	ZNF568
ZNF555	ZNF569
ZNF555	ZNF57
ZNF555	ZNF571
ZNF555	ZNF583
ZNF555	ZNF584
ZNF555	ZNF585A
ZNF555	ZNF587
ZNF555	ZNF599
ZNF555	ZNF600
ZNF555	ZNF605
ZNF555	ZNF606
ZNF555	ZNF607
ZNF555	ZNF610
ZNF555	ZNF611
ZNF555	ZNF613
ZNF555	ZNF614
ZNF555	ZNF616
ZNF555	ZNF619
ZNF555	ZNF621
ZNF555	ZNF623
ZNF555	ZNF624
ZNF555	ZNF627
ZNF555	ZNF649
ZNF555	ZNF658
ZNF555	ZNF662
ZNF555	ZNF665
ZNF555	ZNF667
ZNF555	ZNF669
ZNF555	ZNF674
ZNF555	ZNF675
ZNF555	ZNF676
ZNF555	ZNF677
ZNF555	ZNF679
ZNF555	ZNF684
ZNF555	ZNF689
ZNF555	ZNF699
ZNF555	ZNF7
ZNF555	ZNF700
ZNF555	ZNF708
ZNF555	ZNF714
ZNF555	ZNF716
ZNF555	ZNF721
ZNF555	ZNF726
ZNF555	ZNF729
ZNF555	ZNF749
ZNF555	ZNF764
ZNF555	ZNF766
ZNF555	ZNF768
ZNF555	ZNF77
ZNF555	ZNF780B
ZNF555	ZNF782
ZNF555	ZNF790
ZNF555	ZNF791
ZNF555	ZNF792
ZNF555	ZNF793
ZNF555	ZNF8
ZNF555	ZNF813
ZNF555	ZNF814
ZNF555	ZNF823
ZNF555	ZNF829
ZNF555	ZNF836
ZNF555	ZNF841
ZNF555	ZNF845
ZNF555	ZNF860
ZNF555	ZNF879
ZNF555	ZNF91
ZNF555	ZNF93
ZNF555	ZNF98
ZNF555	ZNF99
ZNF557	ZNF558
ZNF557	ZNF560
ZNF557	ZNF562
ZNF557	ZNF563
ZNF557	ZNF564
ZNF557	ZNF565
ZNF557	ZNF567
ZNF557	ZNF568
ZNF557	ZNF569
ZNF557	ZNF57
ZNF557	ZNF571
ZNF557	ZNF583
ZNF557	ZNF584
ZNF557	ZNF585A
ZNF557	ZNF587
ZNF557	ZNF599
ZNF557	ZNF600
ZNF557	ZNF605
ZNF557	ZNF606
ZNF557	ZNF607
ZNF557	ZNF610
ZNF557	ZNF611
ZNF557	ZNF613
ZNF557	ZNF614
ZNF557	ZNF616
ZNF557	ZNF619
ZNF557	ZNF621
ZNF557	ZNF623
ZNF557	ZNF624
ZNF557	ZNF627
ZNF557	ZNF649
ZNF557	ZNF658
ZNF557	ZNF662
ZNF557	ZNF665
ZNF557	ZNF667
ZNF557	ZNF669
ZNF557	ZNF674
ZNF557	ZNF675
ZNF557	ZNF676
ZNF557	ZNF677
ZNF557	ZNF679
ZNF557	ZNF684
ZNF557	ZNF689
ZNF557	ZNF699
ZNF557	ZNF7
ZNF557	ZNF700
ZNF557	ZNF708
ZNF557	ZNF714
ZNF557	ZNF716
ZNF557	ZNF721
ZNF557	ZNF726
ZNF557	ZNF729
ZNF557	ZNF749
ZNF557	ZNF764
ZNF557	ZNF766
ZNF557	ZNF768
ZNF557	ZNF77
ZNF557	ZNF780B
ZNF557	ZNF782
ZNF557	ZNF790
ZNF557	ZNF791
ZNF557	ZNF792
ZNF557	ZNF793
ZNF557	ZNF8
ZNF557	ZNF813
ZNF557	ZNF814
ZNF557	ZNF823
ZNF557	ZNF829
ZNF557	ZNF836
ZNF557	ZNF841
ZNF557	ZNF845
ZNF557	ZNF860
ZNF557	ZNF879
ZNF557	ZNF91
ZNF557	ZNF93
ZNF557	ZNF98
ZNF557	ZNF99
ZNF558	ZNF560
ZNF558	ZNF562
ZNF558	ZNF563
ZNF558	ZNF564
ZNF558	ZNF565
ZNF558	ZNF567
ZNF558	ZNF568
ZNF558	ZNF569
ZNF558	ZNF57
ZNF558	ZNF571
ZNF558	ZNF583
ZNF558	ZNF584
ZNF558	ZNF585A
ZNF558	ZNF587
ZNF558	ZNF599
ZNF558	ZNF600
ZNF558	ZNF605
ZNF558	ZNF606
ZNF558	ZNF607
ZNF558	ZNF610
ZNF558	ZNF611
ZNF558	ZNF613
ZNF558	ZNF614
ZNF558	ZNF616
ZNF558	ZNF619
ZNF558	ZNF621
ZNF558	ZNF623
ZNF558	ZNF624
ZNF558	ZNF627
ZNF558	ZNF649
ZNF558	ZNF658
ZNF558	ZNF662
ZNF558	ZNF665
ZNF558	ZNF667
ZNF558	ZNF669
ZNF558	ZNF674
ZNF558	ZNF675
ZNF558	ZNF676
ZNF558	ZNF677
ZNF558	ZNF679
ZNF558	ZNF684
ZNF558	ZNF689
ZNF558	ZNF699
ZNF558	ZNF7
ZNF558	ZNF700
ZNF558	ZNF708
ZNF558	ZNF714
ZNF558	ZNF716
ZNF558	ZNF721
ZNF558	ZNF726
ZNF558	ZNF729
ZNF558	ZNF749
ZNF558	ZNF764
ZNF558	ZNF766
ZNF558	ZNF768
ZNF558	ZNF77
ZNF558	ZNF780B
ZNF558	ZNF782
ZNF558	ZNF790
ZNF558	ZNF791
ZNF558	ZNF792
ZNF558	ZNF793
ZNF558	ZNF8
ZNF558	ZNF813
ZNF558	ZNF814
ZNF558	ZNF823
ZNF558	ZNF829
ZNF558	ZNF836
ZNF558	ZNF841
ZNF558	ZNF845
ZNF558	ZNF860
ZNF558	ZNF879
ZNF558	ZNF91
ZNF558	ZNF93
ZNF558	ZNF98
ZNF558	ZNF99
ZNF560	ZNF562
ZNF560	ZNF563
ZNF560	ZNF564
ZNF560	ZNF565
ZNF560	ZNF567
ZNF560	ZNF568
ZNF560	ZNF569
ZNF560	ZNF57
ZNF560	ZNF571
ZNF560	ZNF583
ZNF560	ZNF584
ZNF560	ZNF585A
ZNF560	ZNF587
ZNF560	ZNF599
ZNF560	ZNF600
ZNF560	ZNF605
ZNF560	ZNF606
ZNF560	ZNF607
ZNF560	ZNF610
ZNF560	ZNF611
ZNF560	ZNF613
ZNF560	ZNF614
ZNF560	ZNF616
ZNF560	ZNF619
ZNF560	ZNF621
ZNF560	ZNF623
ZNF560	ZNF624
ZNF560	ZNF627
ZNF560	ZNF649
ZNF560	ZNF658
ZNF560	ZNF662
ZNF560	ZNF665
ZNF560	ZNF667
ZNF560	ZNF669
ZNF560	ZNF674
ZNF560	ZNF675
ZNF560	ZNF676
ZNF560	ZNF677
ZNF560	ZNF679
ZNF560	ZNF684
ZNF560	ZNF689
ZNF560	ZNF699
ZNF560	ZNF7
ZNF560	ZNF700
ZNF560	ZNF708
ZNF560	ZNF714
ZNF560	ZNF716
ZNF560	ZNF721
ZNF560	ZNF726
ZNF560	ZNF729
ZNF560	ZNF749
ZNF560	ZNF764
ZNF560	ZNF766
ZNF560	ZNF768
ZNF560	ZNF77
ZNF560	ZNF780B
ZNF560	ZNF782
ZNF560	ZNF790
ZNF560	ZNF791
ZNF560	ZNF792
ZNF560	ZNF793
ZNF560	ZNF8
ZNF560	ZNF813
ZNF560	ZNF814
ZNF560	ZNF823
ZNF560	ZNF829
ZNF560	ZNF836
ZNF560	ZNF841
ZNF560	ZNF845
ZNF560	ZNF860
ZNF560	ZNF879
ZNF560	ZNF91
ZNF560	ZNF93
ZNF560	ZNF98
ZNF560	ZNF99
ZNF562	ZNF563
ZNF562	ZNF564
ZNF562	ZNF565
ZNF562	ZNF567
ZNF562	ZNF568
ZNF562	ZNF569
ZNF562	ZNF57
ZNF562	ZNF571
ZNF562	ZNF583
ZNF562	ZNF584
ZNF562	ZNF585A
ZNF562	ZNF587
ZNF562	ZNF599
ZNF562	ZNF600
ZNF562	ZNF605
ZNF562	ZNF606
ZNF562	ZNF607
ZNF562	ZNF610
ZNF562	ZNF611
ZNF562	ZNF613
ZNF562	ZNF614
ZNF562	ZNF616
ZNF562	ZNF619
ZNF562	ZNF621
ZNF562	ZNF623
ZNF562	ZNF624
ZNF562	ZNF627
ZNF562	ZNF649
ZNF562	ZNF658
ZNF562	ZNF662
ZNF562	ZNF665
ZNF562	ZNF667
ZNF562	ZNF669
ZNF562	ZNF674
ZNF562	ZNF675
ZNF562	ZNF676
ZNF562	ZNF677
ZNF562	ZNF679
ZNF562	ZNF684
ZNF562	ZNF689
ZNF562	ZNF699
ZNF562	ZNF7
ZNF562	ZNF700
ZNF562	ZNF708
ZNF562	ZNF714
ZNF562	ZNF716
ZNF562	ZNF721
ZNF562	ZNF726
ZNF562	ZNF729
ZNF562	ZNF749
ZNF562	ZNF764
ZNF562	ZNF766
ZNF562	ZNF768
ZNF562	ZNF77
ZNF562	ZNF780B
ZNF562	ZNF782
ZNF562	ZNF790
ZNF562	ZNF791
ZNF562	ZNF792
ZNF562	ZNF793
ZNF562	ZNF8
ZNF562	ZNF813
ZNF562	ZNF814
ZNF562	ZNF823
ZNF562	ZNF829
ZNF562	ZNF841
ZNF562	ZNF845
ZNF562	ZNF860
ZNF562	ZNF879
ZNF562	ZNF91
ZNF562	ZNF93
ZNF562	ZNF98
ZNF562	ZNF99
ZNF563	ZNF564
ZNF563	ZNF565
ZNF563	ZNF567
ZNF563	ZNF568
ZNF563	ZNF569
ZNF563	ZNF57
ZNF563	ZNF571
ZNF563	ZNF583
ZNF563	ZNF584
ZNF563	ZNF585A
ZNF563	ZNF587
ZNF563	ZNF599
ZNF563	ZNF600
ZNF563	ZNF605
ZNF563	ZNF606
ZNF563	ZNF607
ZNF563	ZNF610
ZNF563	ZNF611
ZNF563	ZNF613
ZNF563	ZNF614
ZNF563	ZNF616
ZNF563	ZNF619
ZNF563	ZNF621
ZNF563	ZNF623
ZNF563	ZNF624
ZNF563	ZNF627
ZNF563	ZNF649
ZNF563	ZNF658
ZNF563	ZNF662
ZNF563	ZNF665
ZNF563	ZNF667
ZNF563	ZNF669
ZNF563	ZNF674
ZNF563	ZNF675
ZNF563	ZNF676
ZNF563	ZNF677
ZNF563	ZNF679
ZNF563	ZNF684
ZNF563	ZNF689
ZNF563	ZNF699
ZNF563	ZNF7
ZNF563	ZNF700
ZNF563	ZNF708
ZNF563	ZNF714
ZNF563	ZNF716
ZNF563	ZNF721
ZNF563	ZNF726
ZNF563	ZNF729
ZNF563	ZNF749
ZNF563	ZNF764
ZNF563	ZNF766
ZNF563	ZNF768
ZNF563	ZNF77
ZNF563	ZNF780B
ZNF563	ZNF782
ZNF563	ZNF790
ZNF563	ZNF791
ZNF563	ZNF792
ZNF563	ZNF793
ZNF563	ZNF8
ZNF563	ZNF813
ZNF563	ZNF814
ZNF563	ZNF823
ZNF563	ZNF829
ZNF563	ZNF836
ZNF563	ZNF841
ZNF563	ZNF845
ZNF563	ZNF860
ZNF563	ZNF879
ZNF563	ZNF91
ZNF563	ZNF93
ZNF563	ZNF98
ZNF563	ZNF99
ZNF564	ZNF565
ZNF564	ZNF567
ZNF564	ZNF568
ZNF564	ZNF569
ZNF564	ZNF57
ZNF564	ZNF571
ZNF564	ZNF583
ZNF564	ZNF584
ZNF564	ZNF585A
ZNF564	ZNF587
ZNF564	ZNF599
ZNF564	ZNF600
ZNF564	ZNF605
ZNF564	ZNF606
ZNF564	ZNF607
ZNF564	ZNF610
ZNF564	ZNF611
ZNF564	ZNF613
ZNF564	ZNF614
ZNF564	ZNF616
ZNF564	ZNF619
ZNF564	ZNF621
ZNF564	ZNF623
ZNF564	ZNF624
ZNF564	ZNF627
ZNF564	ZNF649
ZNF564	ZNF658
ZNF564	ZNF662
ZNF564	ZNF665
ZNF564	ZNF667
ZNF564	ZNF669
ZNF564	ZNF674
ZNF564	ZNF675
ZNF564	ZNF676
ZNF564	ZNF677
ZNF564	ZNF679
ZNF564	ZNF684
ZNF564	ZNF689
ZNF564	ZNF699
ZNF564	ZNF7
ZNF564	ZNF700
ZNF564	ZNF708
ZNF564	ZNF714
ZNF564	ZNF716
ZNF564	ZNF721
ZNF564	ZNF726
ZNF564	ZNF729
ZNF564	ZNF749
